CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/16/2021,14:35,QUEENS,11385,40.71178,-73.91737,"(40.71178, -73.91737)",,,175       WOODWARD AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4407818,Station Wagon/Sport Utility Vehicle,,,,
04/15/2021,9:00,QUEENS,11417,40.677876,-73.85064,"(40.677876, -73.85064)",87 STREET,107 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Unspecified,,,4407545,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/14/2021,21:55,,,,,,MACOMBS ROAD,FEATHERBED LANE,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,4407536,Sedan,Sedan,,,
04/14/2021,9:49,QUEENS,11417,40.667114,-73.834656,"(40.667114, -73.834656)",COHANCY STREET,NORTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4407267,Station Wagon/Sport Utility Vehicle,Sedan,,,
03/26/2022,14:30,MANHATTAN,10018,40.7514,-73.983765,"(40.7514, -73.983765)",,,25        WEST 38 STREET,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,4513714,Bike,,,,
04/14/2021,13:18,,,40.703915,-73.94817,"(40.703915, -73.94817)",LORIMER STREET,,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4407670,Station Wagon/Sport Utility Vehicle,,,,
04/15/2021,15:50,,,40.844563,-73.901276,"(40.844563, -73.901276)",ITTNER PLACE,PARK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407786,Sedan,Sedan,,,
04/13/2021,17:15,BROOKLYN,11226,40.65505,-73.95631,"(40.65505, -73.95631)",BEDFORD AVENUE,CLARKSON AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,4408105,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
04/07/2021,18:20,,,40.710476,-73.963844,"(40.710476, -73.963844)",BEDFORD AVENUE,BROADWAY,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4408385,Station Wagon/Sport Utility Vehicle,,,,
04/15/2021,0:39,,,40.584343,-73.962,"(40.584343, -73.962)",BELT PARKWAY,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4408051,Sedan,Sedan,,,
04/16/2021,4:16,,,40.759205,-73.98464,"(40.759205, -73.98464)",WEST 47 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407705,Station Wagon/Sport Utility Vehicle,Dump,,,
04/14/2021,7:50,MANHATTAN,10031,40.8188,-73.95603,"(40.8188, -73.95603)",WEST 133 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4407574,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/14/2021,8:28,BROOKLYN,11234,,,,pennsylvania ave,belt parkway,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,4407739,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
04/15/2021,4:25,QUEENS,11411,40.693882,-73.72966,"(40.693882, -73.72966)",231 STREET,116 AVENUE,,0,0,0,0,0,0,0,0,Pavement Defective,Unspecified,,,,4407418,Sedan,Pick-up Truck,,,
04/15/2021,15:20,BROOKLYN,11228,40.622272,-74.00306,"(40.622272, -74.00306)",,,1370      70 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4407628,Station Wagon/Sport Utility Vehicle,E-Bike,,,
04/15/2021,14:30,QUEENS,11434,40.66377,-73.76881,"(40.66377, -73.76881)",,,145-80    FARMERS BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,,,,,4407631,Sedan,,,,
04/14/2021,2:02,BROOKLYN,11215,40.675106,-73.97714,"(40.675106, -73.97714)",,,768       UNION STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407151,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/15/2021,12:12,MANHATTAN,10005,40.706142,-74.00603,"(40.706142, -74.00603)",WATER STREET,MAIDEN LANE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4407694,Sedan,,,,
04/15/2021,1:17,BRONX,10474,40.821156,-73.88635,"(40.821156, -73.88635)",GARRISON AVENUE,LONGFELLOW AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4407442,Sedan,Sedan,,,
04/16/2021,3:15,QUEENS,11434,40.685585,-73.78584,"(40.685585, -73.78584)",116 AVENUE,158 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4407754,Sedan,,,,
04/07/2021,13:25,BROOKLYN,11219,40.631573,-73.99547,"(40.631573, -73.99547)",55 STREET,NEW UTRECHT AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,4407932,,,,,
04/15/2021,7:35,,,,,,BRONX RIVER PARKWAY RAMP,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407664,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/05/2021,19:42,MANHATTAN,10026,40.800972,-73.947174,"(40.800972, -73.947174)",,,11        WEST 116 STREET,2,0,1,0,0,0,1,0,Turning Improperly,Unspecified,,,,4407771,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
04/14/2021,15:00,QUEENS,11374,40.72304,-73.8563,"(40.72304, -73.8563)",67 AVENUE,BURNS STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4407382,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/15/2021,10:20,MANHATTAN,10036,40.75734,-73.98602,"(40.75734, -73.98602)",WEST 44 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407553,Van,Sedan,,,
04/16/2021,18:25,STATEN ISLAND,10304,40.60109,-74.09284,"(40.60109, -74.09284)",RICHMOND ROAD,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407850,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/16/2021,0:00,BRONX,10469,40.867554,-73.84065,"(40.867554, -73.84065)",EAST GUN HILL ROAD,MICKLE AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4407895,Dump,Station Wagon/Sport Utility Vehicle,,,
04/14/2021,15:35,MANHATTAN,10034,40.8651,-73.92189,"(40.8651, -73.92189)",SHERMAN AVENUE,WEST 204 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4408222,Sedan,Sedan,,,
04/13/2021,20:00,,,40.69942,-73.86878,"(40.69942, -73.86878)",JACKIE ROBINSON PKWY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4407813,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/14/2021,22:09,,,40.85687,-73.93477,"(40.85687, -73.93477)",OVERLOOK TERRACE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4408158,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
04/14/2021,15:37,,,40.76051,-73.82914,"(40.76051, -73.82914)",39 AVENUE,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4407993,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/16/2021,21:00,,,40.846153,-73.932335,"(40.846153, -73.932335)",AMSTERDAM AVENUE,,,1,0,1,0,0,0,0,0,Unspecified,,,,,4408278,Sedan,,,,
04/16/2021,10:46,BROOKLYN,11211,40.707523,-73.96115,"(40.707523, -73.96115)",ROEBLING STREET,DIVISION AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4408351,Sedan,Bus,,,
04/14/2021,21:08,,,40.72773,-73.90674,"(40.72773, -73.90674)",MAURICE AVENUE,BORDEN AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4407398,Pick-up Truck,Sedan,,,
04/15/2021,23:30,,,40.884014,-73.8791,"(40.884014, -73.8791)",DEKALB AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407681,Taxi,Taxi,,,
04/15/2021,12:35,,,40.63651,-74.133,"(40.63651, -74.133)",NEW STREET,PARK AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4407828,Sedan,Sedan,,,
04/15/2021,18:45,,,40.723347,-73.939316,"(40.723347, -73.939316)",MEEKER AVENUE,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4407808,Sedan,Sedan,,,
04/14/2021,16:25,,,40.865067,-73.9281,"(40.865067, -73.9281)",BROADWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4408138,Sedan,Sedan,,,
04/09/2021,13:40,BRONX,10455,40.81945,-73.902054,"(40.81945, -73.902054)",,,832       WESTCHESTER AVENUE,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4408365,Sedan,Sedan,,,
04/14/2021,9:30,BRONX,10467,40.876095,-73.868126,"(40.876095, -73.868126)",,,3421      OLINVILLE AVENUE,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,4408393,Sedan,Sedan,Sedan,Sedan,
04/16/2021,23:00,,,40.79672,-73.97618,"(40.79672, -73.97618)",HENRY HUDSON PARKWAY,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4407880,Sedan,Sedan,,,
04/15/2021,6:00,BROOKLYN,11207,40.673016,-73.89718,"(40.673016, -73.89718)",GLENMORE AVENUE,SHEFFIELD AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4407745,Bus,Sedan,,,
04/16/2021,9:10,,,40.667908,-73.76281,"(40.667908, -73.76281)",181 PLACE,144 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4408064,Sedan,,,,
04/15/2021,12:10,QUEENS,11418,40.697327,-73.82961,"(40.697327, -73.82961)",LEFFERTS BOULEVARD,89 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4407840,Station Wagon/Sport Utility Vehicle,,,,
04/15/2021,21:55,BRONX,10470,40.898373,-73.87283,"(40.898373, -73.87283)",ONEIDA AVENUE,EAST 237 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,,,,4408097,Sedan,Sedan,,,
04/14/2021,22:30,,,40.741917,-73.823425,"(40.741917, -73.823425)",HORACE HARDING EXPRESSWAY,146 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4407980,Sedan,,,,
04/15/2021,23:00,,,40.825115,-73.92541,"(40.825115, -73.92541)",WALTON AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4408190,Sedan,,,,
04/16/2021,23:55,,,,,,QUEENSBORO BRIDGE UPPER,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407872,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/16/2021,16:11,BROOKLYN,11206,40.700813,-73.95447,"(40.700813, -73.95447)",LEE AVENUE,MIDDLETON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4408355,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/14/2021,18:00,,,40.744923,-73.83709,"(40.744923, -73.83709)",VAN WYCK EXPWY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4407451,Sedan,Sedan,,,
04/14/2021,15:13,STATEN ISLAND,10304,40.597706,-74.092575,"(40.597706, -74.092575)",,,1199      RICHMOND ROAD,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4407340,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/14/2021,6:06,,,40.7375,-73.93385,"(40.7375, -73.93385)",LONG ISLAND EXPRESSWAY,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4407249,Sedan,Sedan,,,
04/14/2021,15:48,BRONX,10457,40.842678,-73.899376,"(40.842678, -73.899376)",EAST 174 STREET,BATHGATE AVENUE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,4407511,Sedan,Sedan,,,
04/15/2021,11:15,QUEENS,11412,40.70675,-73.76271,"(40.70675, -73.76271)",,,195-06    HOLLIS AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4407561,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
04/14/2021,10:20,,,,,,ROCKAWAY BOULEVARD,BROOKVILLE BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4407365,Station Wagon/Sport Utility Vehicle,Sedan,,,
04/14/2021,18:10,BROOKLYN,11238,40.68018,-73.95994,"(40.68018, -73.95994)",,,975       ATLANTIC AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4407357,Sedan,Sedan,,,
04/15/2021,3:30,MANHATTAN,10035,40.805058,-73.93904,"(40.805058, -73.93904)",EAST 125 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4407530,Sedan,Sedan,,,
04/15/2021,13:15,QUEENS,11365,40.732857,-73.79857,"(40.732857, -73.79857)",69 AVENUE,171 STREET,,1,0,0,0,0,0,1,0,Driver Inexperience,Failure to Yield Right-of-Way,,,,4407675,Sedan,Sedan,,,
04/11/2021,16:30,,,40.671032,-73.93927,"(40.671032, -73.93927)",ALBANY AVENUE,,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,4408269,Sedan,Sedan,,,
04/16/2021,0:46,MANHATTAN,10011,40.737568,-74.00149,"(40.737568, -74.00149)",,,225       WEST 12 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4407855,Sedan,,,,
04/15/2021,19:45,QUEENS,11692,40.594105,-73.79242,"(40.594105, -73.79242)",,,448       BEACH 63 STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4407925,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/16/2021,11:35,BROOKLYN,11210,40.628258,-73.94135,"(40.628258, -73.94135)",,,1837      BROOKLYN AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4407782,Station Wagon/Sport Utility Vehicle,,,,
04/07/2021,14:24,QUEENS,11379,40.71058,-73.87064,"(40.71058, -73.87064)",68 ROAD,80 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4408110,Convertible,Pick-up Truck,,,
04/14/2021,0:00,BROOKLYN,11232,40.64994,-74.00172,"(40.64994, -74.00172)",39 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4407394,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/14/2021,21:00,BROOKLYN,11235,40.581745,-73.95384,"(40.581745, -73.95384)",SHORE BOULEVARD,WEST END AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4407426,Sedan,Bike,,,
04/14/2021,19:50,STATEN ISLAND,10304,40.62146,-74.071754,"(40.62146, -74.071754)",BAY STREET,TOWNSEND AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4407644,Sedan,Sedan,,,
04/15/2021,12:25,BROOKLYN,11237,40.69627,-73.90956,"(40.69627, -73.90956)",CORNELIA STREET,IRVING AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407606,Station Wagon/Sport Utility Vehicle,Box Truck,,,
04/15/2021,18:10,BROOKLYN,11207,40.670624,-73.895546,"(40.670624, -73.895546)",PENNSYLVANIA AVENUE,BELMONT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4407730,Sedan,Sedan,,,
04/14/2021,17:30,QUEENS,11354,40.766922,-73.83548,"(40.766922, -73.83548)",DOWNING STREET,32 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4407907,Station Wagon/Sport Utility Vehicle,,,,
04/16/2021,6:10,,,40.641205,-73.877205,"(40.641205, -73.877205)",BELT PARKWAY,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4407750,Station Wagon/Sport Utility Vehicle,Sedan,,,
04/14/2021,17:00,QUEENS,11373,40.74156,-73.88065,"(40.74156, -73.88065)",,,82-66     BROADWAY,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4407437,Bus,Sedan,,,
04/15/2021,13:45,BROOKLYN,11217,40.68405,-73.97746,"(40.68405, -73.97746)",FLATBUSH AVENUE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407889,Sedan,Sedan,,,
04/08/2021,12:03,BROOKLYN,11201,40.70277,-73.990685,"(40.70277, -73.990685)",,,45        MAIN STREET,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4407767,Box Truck,Box Truck,,,
04/14/2021,0:00,,,40.60365,-73.99204,"(40.60365, -73.99204)",83 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407387,Sedan,,,,
04/14/2021,7:55,BRONX,10474,40.811512,-73.89053,"(40.811512, -73.89053)",TIFFANY STREET,RANDALL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4407710,Sedan,Garbage or Refuse,,,
04/16/2021,13:00,,,40.74947,-73.85056,"(40.74947, -73.85056)",GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4408211,Station Wagon/Sport Utility Vehicle,Sedan,,,
04/16/2021,9:35,,,40.75597,-73.91262,"(40.75597, -73.91262)",BROADWAY,,,1,0,0,0,0,0,1,0,Brakes Defective,,,,,4408020,Moped,,,,
04/14/2021,12:35,,,40.607838,-74.0872,"(40.607838, -74.0872)",STATEN ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4407588,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
04/16/2021,17:25,BRONX,10451,40.825455,-73.91317,"(40.825455, -73.91317)",MELROSE AVENUE,EAST 163 STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4408045,Taxi,Sedan,Sedan,,
04/16/2021,16:12,QUEENS,11430,40.66615,-73.80575,"(40.66615, -73.80575)",SOUTH CONDUIT AVENUE,134 STREET,,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,,,,4408166,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/16/2021,15:40,,,40.859444,-73.915985,"(40.859444, -73.915985)",MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4408424,Sedan,Sedan,,,
04/15/2021,17:55,,,40.679276,-73.92906,"(40.679276, -73.92906)",UTICA AVENUE,FULTON STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4408235,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/16/2021,16:39,BRONX,10467,40.86536,-73.87043,"(40.86536, -73.87043)",BRONX PARK EAST,ALLERTON AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4407913,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/14/2021,15:50,QUEENS,11372,40.748024,-73.88021,"(40.748024, -73.88021)",ROOSEVELT AVENUE,86 STREET,,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4407599,Sedan,,,,
04/15/2021,19:49,MANHATTAN,10010,40.741028,-73.99417,"(40.741028, -73.99417)",WEST 20 STREET,AVENUE OF THE AMERICAS,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4408089,Sedan,,,,
04/16/2021,14:54,QUEENS,11370,40.757977,-73.88297,"(40.757977, -73.88297)",32 AVENUE,85 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4407919,Sedan,E-Bike,,,
04/16/2021,22:15,,,40.752445,-73.96461,"(40.752445, -73.96461)",FDR DRIVE,EAST 49 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407867,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/11/2021,21:30,MANHATTAN,10026,40.802696,-73.949196,"(40.802696, -73.949196)",LENOX AVENUE,WEST 117 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4407777,Sedan,Sedan,,,
04/14/2021,13:15,,,40.690174,-73.95527,"(40.690174, -73.95527)",BEDFORD AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4408305,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/14/2021,11:48,QUEENS,11377,40.738354,-73.89591,"(40.738354, -73.89591)",48 AVENUE,69 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4407614,Box Truck,Sedan,Station Wagon/Sport Utility Vehicle,,
04/14/2021,20:00,,,40.673588,-73.73351,"(40.673588, -73.73351)",BROOKVILLE BOULEVARD,MERRICK BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4407406,Station Wagon/Sport Utility Vehicle,Sedan,,,
09/11/2021,18:30,QUEENS,11368,40.734863,-73.862656,"(40.734863, -73.862656)",,,96-05     HORACE HARDING EXPRESSWAY,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4456187,Bike,Sedan,,,
07/08/2021,20:25,BRONX,10462,40.84939,-73.85622,"(40.84939, -73.85622)",,,1847      PAULDING AVENUE,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4456620,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
09/06/2021,10:30,,,40.62103,-74.16894,"(40.62103, -74.16894)",STATEN ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4456535,Box Truck,Box Truck,,,
07/08/2021,14:27,BROOKLYN,11222,40.730198,-73.954254,"(40.730198, -73.954254)",GREENPOINT AVENUE,MANHATTAN AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4456598,Sedan,Sedan,,,
09/11/2021,5:00,QUEENS,11434,40.666454,-73.78413,"(40.666454, -73.78413)",153 COURT,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4455902,Sedan,Station Wagon/Sport Utility Vehicle,,,
09/09/2021,11:00,STATEN ISLAND,10310,40.635998,-74.11747,"(40.635998, -74.11747)",,,221       BROADWAY,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4456770,Sedan,,,,
09/11/2021,6:34,BRONX,10462,40.838573,-73.86077,"(40.838573, -73.86077)",,,81        METROPOLITAN OVAL,0,0,0,0,0,0,0,0,Unspecified,,,,,4456038,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
09/08/2021,20:20,STATEN ISLAND,10304,40.59702,-74.09339,"(40.59702, -74.09339)",RICHMOND ROAD,OLD TOWN ROAD,,1,0,0,0,0,0,1,0,Lost Consciousness,,,,,4456744,Station Wagon/Sport Utility Vehicle,,,,
09/11/2021,9:55,BROOKLYN,11226,40.652313,-73.95602,"(40.652313, -73.95602)",BEDFORD AVENUE,LINDEN BOULEVARD,,1,0,0,0,0,0,0,0,Unspecified,,,,,4455839,E-Bike,,,,
09/11/2021,13:53,QUEENS,11427,40.732533,-73.76565,"(40.732533, -73.76565)",UNION TURNPIKE,CLEARVIEW EXPRESSWAY,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4456831,Sedan,Station Wagon/Sport Utility Vehicle,,,
09/10/2021,15:00,QUEENS,11421,40.68866,-73.86588,"(40.68866, -73.86588)",88 ROAD,75 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4456731,Sedan,Station Wagon/Sport Utility Vehicle,,,
09/11/2021,23:50,MANHATTAN,10003,40.734886,-73.98995,"(40.734886, -73.98995)",,,10        UNION SQUARE EAST,0,0,0,0,0,0,0,0,Unspecified,,,,,4455976,Station Wagon/Sport Utility Vehicle,Sedan,,,
07/08/2021,13:30,BROOKLYN,11215,40.67506,-73.98139,"(40.67506, -73.98139)",,,241       5 AVENUE,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Failure to Yield Right-of-Way,,,,4456652,Station Wagon/Sport Utility Vehicle,Bike,,,
09/11/2021,16:30,QUEENS,11693,40.58489,-73.818954,"(40.58489, -73.818954)",,,97-04     ROCKAWAY BEACH BOULEVARD,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4456331,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
09/09/2021,3:10,QUEENS,11373,40.743614,-73.875275,"(40.743614, -73.875275)",,,42-89     HAMPTON STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4456998,Sedan,Sedan,Sedan,,
09/11/2021,14:00,,,40.69613,-73.987114,"(40.69613, -73.987114)",JAY STREET,,,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,,,,4455957,Station Wagon/Sport Utility Vehicle,Bike,,,
09/11/2021,16:36,,,,,,QUEENS PLAZA SOUTH,27 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4456876,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/19/2021,5:30,BRONX,10462,40.846138,-73.86172,"(40.846138, -73.86172)",MORRIS PARK AVENUE,MATTHEWS AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,4456674,Box Truck,Station Wagon/Sport Utility Vehicle,,,
07/06/2021,22:00,BROOKLYN,11249,40.720074,-73.96282,"(40.720074, -73.96282)",,,22        NORTH 6 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4456575,Sedan,,,,
09/11/2021,0:45,BRONX,10452,40.827904,-73.9247,"(40.827904, -73.9247)",,,878       GERARD AVENUE,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4456494,Station Wagon/Sport Utility Vehicle,Sedan,,,
07/09/2021,10:20,MANHATTAN,10035,40.798584,-73.93353,"(40.798584, -73.93353)",EAST 120 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4456689,Box Truck,Sedan,,,
